id,organization_name,Claude Rating,Combined,MAX Human rating Fit yes / no,RED Human rating Fit yes / no,Comments,Description,Full Description,Organization Category,Source,Organization Name URL,Stage,Industries,headquarters_location,CB Rank (Company),Headquarters Regions,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,linkedin_id,ID_copy,Facebook,Twitter,Website,Phone Number,Contact Email,IT Spend,IT Spend Currency,IT Spend (in USD),Trademarks Registered,Patents Granted,Average Visits (6 months),Monthly Visits,Similar Companies,IPO Status,IPO Date,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Acquisition Type,Number of Acquisitions,Acquisition Status,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Funding Rounds,Funding Status,Number of Employees,Number of Founders,Founders,Industry Groups,Operating Status,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Exits (IPO),Number of Exits,Number of Diversity Investments,Number of Lead Investments,filter_broad_yes,filter_strict_no,filter_broad_yes_strict_no,filter_non_english_keywords_CV,total_headcount,claude_total_employees,claude_total_rejected,claude_total_accepted,gpt5_total_employees,gpt5_total_rejected,gpt5_total_accepted,gemini_total_employees,gemini_total_rejected,gemini_total_accepted,stage_reached,category,max_headcount,max_population,Headquarters Location,Total Headcount,Organization Name,Stage Reached,Founded Date,country,subregion,ml_share,ml_share_lower80,ml_share_upper80,mean,q10,q50,q90,synthetic_mean,synthetic_q10,synthetic_q50,synthetic_q90,adjusted_synthetic_mean,adjusted_synthetic_q10,adjusted_synthetic_q50,adjusted_synthetic_q90,synthetic_adjustment_factor,headcount_ratio,headcount_mismatch,use_synthetic_probit,Country,Subregion,ml_estimate,ml_share_calc
763,Booz Allen Hamilton,"3.5 (Other.Strong fit)

Booz Allen Hamilton is primarily a professional services and consulting firm serving government agencies and corporations, with expertise in many areas including IT, analytics, engineering, and strategy. While they likely use some ML technologies in their consulting work, they're not specifically an ML consultancy (category 1), nor are they a pure AI research organization (category 2). Their broad service offerings across multiple domains make them a strong fit for the ""Other"" category.",1,,1,,"Booz Allen Hamilton is a consulting firm that specializes in analytics, technology, and engineering.","Booz Allen Hamilton Inc. provides professional services primarily to US government agencies in the defense, security, and civil sectors, as well as to corporations, institutions, and not-for-profit organizations. The company provides a range of services in strategy, operations, organization and change, information technology, systems engineering, and program management. Its services include acquisition and program management services, assurance and resilience, cyber consulting, economic and business analysis, information technology consulting, intelligence and operations analysis, modeling and simulation, organization and strategy, scientific innovation, supply chain and logistics management, and systems integration and management. The company was founded in 1914 and is headquartered in McLean, Virginia.",,ML conferences affiliation data,https://www.crunchbase.com/organization/booz-allen-hamilton,,"Consulting, Cyber Security, IT Infrastructure, Management Consulting, Security","Mclean, Virginia, United States",5501.0,"Washington DC Metro Area, East Coast, Southern US",year,2010-11-17,day,,,For Profit,booz-allen-hamilton,763,https://www.facebook.com/boozallen,http://twitter.com/BoozAllen,http://www.boozallen.com,(703)902-5000,communications@bah.com,1766505000.0,USD,1766505000.0,40.0,174.0,,,20.0,Public,2010-11-17,,,,,,,,10.0,Made Acquisitions,,,,7.0,IPO,10001,3.0,"Carl L. Hamilton, Edwin G. Booz, James L. Allen","Information Technology, Privacy and Security, Professional Services",Active,,,10.0,12.0,,3.0,2.0,4.0,715.0,202.0,46.0,8000,41000,30833.0,30808.0,25.0,30852.0,30759.0,93.0,30809.0,30528.0,281.0,,,True,True,"Mclean, Virginia, United States",41000,Booz Allen Hamilton,,1914-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,20.5087890625,9.0,18.0,34.0,11.3515625,1.0,7.0,28.0,9.081760641587945,0.8000449842555106,5.600314889788574,22.401259559154298,1.2499297160528535,1.3297441053416794,False,False,United States,Northern America,18.0,0.00043902439024390245
1882,Publicis Sapient,1.3 (ML Consultancy.Moderate fit),1,1.0,,,"Publicis sapient is a digital consulting firm that offers consulting, technology, and product management services.","Publicis Sapient provides consulting, design, technology, engineering, data, artificial intelligence, and product management services. They also provide digital transformation solutions including connected environments, platform design, product design, optimization, design systems, and tools acceleration. They help organizations with digital transformation solutions. Their digital products and solutions deliver transformative solutions.",,crunchbase search,https://www.crunchbase.com/organization/sapientnitro,,"Artificial Intelligence (AI), Consulting, Database, Enterprise","Boston, Massachusetts, United States",183855.0,"Greater Boston Area, East Coast, New England",year,,,,,For Profit,publicissapient,1882,https://www.facebook.com/PublicisSapient,https://twitter.com/publicissapient,https://www.publicissapient.com,#ERROR!,info@sapient.com,,,,,,,,9.0,Private,,,,,,,,,6.0,Made Acquisitions,,,,,,10001,3.0,"Chris Clarke, Jerry Greenberg, Stuart Moore","Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software",Active,,,,,,,,,356.0,151.0,20.0,2700,21000,17118.0,17116.0,2.0,17124.0,17093.0,31.0,17091.0,16941.0,150.0,,,True,True,"Boston, Massachusetts, United States",21000,Publicis Sapient,,1990-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,9.0302734375,2.0,6.0,19.0,6.3603515625,0.0,4.0,15.0,5.0885673656798245,0.0,3.2001799370220425,12.00067476383266,1.2499297160528535,1.2267788293024886,False,False,United States,Northern America,6.0,0.00028571428571428574
39,Avanade,"1.3 (ML Consultancy.Moderate fit)

Avanade appears to be a technology consultancy that offers digital services on the Microsoft ecosystem. While they likely provide some machine learning solutions as part of their digital services portfolio (especially given their Microsoft partnership and business intelligence focus), ML consulting doesn't seem to be their primary focus. They're a broader technology consulting company that likely includes ML capabilities among many other services, making them a moderate fit for category 1.",1,1.0,,,"Avanade provides innovative digital and cloud services, business solutions and design-led experiences on the Microsoft ecosystem.","Avanade is the leading provider of innovative digital and cloud services, business solutions and design-led experiences on the Microsoft ecosystem. Our professionals bring bold, fresh thinking combined with technology, business and industry expertise to help make a genuine human impact for our clients, their customers and their employees. We are the power behind the Accenture Microsoft Business Group, helping companies to engage customers, empower employees, optimize operations and transform products, leveraging the Microsoft platform. Avanade has 50,000 professionals in 26 countries, bringing clients our best thinking through a collaborative culture that honors diversity and reflects the communities in which we operate. Majority owned by Accenture, Avanade was founded in 2000 by Accenture LLP and Microsoft Corporation. Learn more at www.avanade.com.",,Manual Search + Network,https://www.crunchbase.com/organization/avanade,,"Business Intelligence, Consulting, Enterprise Software, Information Technology, Management Consulting, Professional Services","Seattle, Washington, United States",111750.0,"Greater Seattle Area, West Coast, Western US",year,,,,,For Profit,avanade,39,http://www.facebook.com/Avanade,http://twitter.com/Avanade,http://www.avanade.com,(120) 623-9560,corpcomms@avanade.com,,,,,,129412.83,104966.0,26.0,Private,,,,,,,,,11.0,Made Acquisitions,,,,,,10001,3.0,"Adam Warby, Chris Burry, Scott Armanini","Data and Analytics, Information Technology, Other, Professional Services, Software",Active,,,1.0,1.0,,1.0,,,200.0,174.0,11.0,10000,17000,14966.0,14964.0,2.0,14970.0,14948.0,22.0,14899.0,14793.0,106.0,,,True,True,"Seattle, Washington, United States",17000,Avanade,,2000-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,4.8076171875,1.0,4.0,10.0,5.6025390625,0.0,3.0,12.0,4.482283276048696,0.0,2.400134952766532,9.600539811066128,1.2499297160528535,1.1359080582654015,False,False,United States,Northern America,4.0,0.00023529411764705883
850,Swisscom,"3.5 (Other.Strong fit)

Swisscom is primarily a telecommunications and IT company focused on providing telecom services, broadband, and general IT solutions. While they may use some ML technologies within their products, their core business is not centered around providing ML consultancy services (category 1) or conducting fundamental AI research (category 2). The description clearly identifies them as a telecom and IT infrastructure company, making them a strong fit for the ""Other"" category.",1,,1,,"Swisscom, Switzerland’s leading telecoms company and one of its leading IT companies, is headquartered in Ittigen.","Swisscom, Switzerland’s leading telecoms company and one of its leading IT companies, is headquartered in Ittigen, close to the capital city Berne. Swisscom’s international activities are concentrated mainly in Italy, where its subsidiary Fastweb is one of the biggest broadband providers. Around 21,500 employees achieve a revenues of CHF 2.89 billion to the end of the 1st Quarter 2016. Swisscom is one of the most sustainable companies in Switzerland and Europe.",,ML conferences affiliation data,https://www.crunchbase.com/organization/swisscom,,"Information Technology, Telecommunications","Worblaufen, Bern, Switzerland",12674.0,"Europe, Middle East, and Africa (EMEA)",year,2003-03-14,day,,,For Profit,swisscom,850,https://www.facebook.com/Swisscom,https://twitter.com/swisscom_de,https://www.swisscom.ch,0800 800 800,,,,,29.0,48.0,6142708.83,5302446.0,5.0,Public,2003-03-14,,,,,,,,21.0,Made Acquisitions,Vodafone,1.0,1.0,2.0,IPO,10001,2.0,"Ralph Hartmeier, Reto Wenger","Hardware, Information Technology",Active,,,19.0,21.0,,7.0,,7.0,87.0,70.0,9.0,5100,15000,10499.0,10493.0,6.0,10490.0,10456.0,34.0,10432.0,10366.0,66.0,,,True,True,"Worblaufen, Bern, Switzerland",15000,Swisscom,,1998-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,5.3955078125,2.0,5.0,9.700000000000044,3.7197265625,0.0,2.0,9.0,2.975948579130117,0.0,1.6000899685110213,7.200404858299595,1.2499297160528535,1.4287074959519954,False,False,Switzerland,Western Europe,5.0,0.0003333333333333333
132,NEC Corporation,"3.5 (Other.Strong fit)

NEC Corporation appears to be a broad IT and telecommunications company that integrates various technologies. While they may use or implement some AI technologies as part of their solutions, the description doesn't specifically mention machine learning consulting services or fundamental AI research as primary business focuses. Instead, they seem to be a general technology integration company spanning telecommunications, network security, and IT services.",1,,1,,NEC Corporation integrates IT and network technologies that benefit businesses and people around the world.,NEC Corporation is a leader in the integration of IT and network technologies that benefit businesses and people around the world.,,arxiv affiliation meta-data,https://www.crunchbase.com/organization/nec,,"Big Data, Information Technology, Network Security, Telecommunications","Tokyo, Tokyo, Japan",7296.0,Asia-Pacific (APAC),day,1949-05-16,day,,,For Profit,nec,132,https://www.facebook.com/nec.global,https://www.twitter.com/nec_jp_pr,http://www.nec.com,[⚠ Claude for Sheets™ RECALCULATING ⚠] =+81 3-3454-1111,,,,,183.0,33855.0,920495.83,751803.0,30.0,Public,1949-05-16,,,,,,,,10.0,Made Acquisitions,"NTT, Inc.",1.0,1.0,1.0,IPO,10001,1.0,Kunihiko Iwadare,"Data and Analytics, Hardware, Information Technology, Privacy and Security",Active,,,26.0,29.0,1.0,7.0,1.0,7.0,54.0,74.0,22.0,3000,11000,6409.0,6385.0,24.0,6410.0,6367.0,43.0,6362.0,6260.0,102.0,,,True,True,"Tokyo, Tokyo, Japan",11000,NEC Corporation,,1899-07-17,Unknown,Unknown,0.0,0.0,0.0,4.4775390625,1.0,4.0,9.0,2.8828125,0.0,2.0,7.0,2.306379681174089,0.0,1.6000899685110213,5.600314889788574,1.2499297160528535,1.716336401934779,False,False,Japan,Eastern Asia,4.0,0.0003636363636363636
966,Yandex,"1.4 (ML Consultancy.Strong fit)

Yandex fits best as an ML Consultancy (Category 1) with a strong fit (Score 4). While they conduct some AI research, their primary business involves developing and deploying machine learning solutions across various products and services including search, navigation, transportation, and advertising. They're using ML as a core technology to deliver commercial services rather than focusing primarily on fundamental AI research.",1,1.0,,BIG,Yandex is a multinational technology company that provides internet-related services and operates a search engine platform in Russia.,"Yandex is a technological company. They develop products and services by machine learning that include transportation services, navigation products, and mobile applications for consumers. They help consumers and businesses navigate online and offline. Their services use machine learning including in the search results, serving online advertisements, and performing translations.",,ML conferences affiliation data,https://www.crunchbase.com/organization/yandex,,"Big Data, Developer Tools, Email, Information Services, Information Technology, Mobile, Search Engine","Moscow, Moscow City, Russian Federation",39929.0,"Europe, Middle East, and Africa (EMEA)",day,2024-07-24,day,,,For Profit,yandex,966,,,https://yandex.com,#ERROR!,pr@yandex-team.com,543594561.0,USD,543594561.0,75.0,170.0,255401870.5,226393901.0,10.0,Public,2024-07-24,,,,,,,,27.0,Made Acquisitions,"International Finance Corporation, RTP Global, Tiger Global Management, Almaz Capital, Baring Vostok Capital Partners",3.0,8.0,7.0,IPO,10001,4.0,"Arkady Borkovsky, Arkady Volozh, Elena Kolmanovskaya, Ilya Segalovich","Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software",Active,,,14.0,16.0,,3.0,1.0,6.0,232.0,521.0,67.0,497,9900,13169.0,13027.0,142.0,13157.0,12866.0,291.0,13100.0,12572.0,528.0,,,True,True,"Moscow, Moscow City, Russian Federation",9900,Yandex,,1997-09-23 00:00:00,Unknown,Unknown,0.0,0.0,0.0,63.595703125,41.0,60.0,90.0,57.810546875,10.0,42.0,124.0,46.25103806441183,8.000449842555106,33.601889338731446,99.20557804768332,1.2499297160528535,0.7517655099096363,False,False,Russia,Eastern Europe,60.0,0.006060606060606061
1737,ipe,"3.5 (Other.Strong fit)

The company description clearly indicates that ipe is an IT services company focused on IT security, maintenance, cloud solutions, and equipment recycling. There is no mention of machine learning services or fundamental AI research, making it fall squarely into the ""Other"" category with a strong confidence score.",1,,1,,ipe is an information technology company.,ipe offers IT security solutions for clients' businesses. They provide proactive maintenance and support for clients' IT equipment. They offer efficient and scalable cloud solutions. The team provides personalized advice covering all of IT projects. They also offer all of their customers the possibility of recycling their obsolete computer equipment and other consumables.,,ML conferences affiliation data,https://www.crunchbase.com/organization/ipe-87a2,,"Cloud Management, Information Technology, Outsourcing","Paris, Ile-de-France, France",830805.0,"European Union (EU), Europe, Middle East, and Africa (EMEA)",year,,,,,For Profit,ipe-maintenance-et-solutions-informatique,1737,https://www.facebook.com/IPE.Informatique/,,https://www.ipe.fr,#ERROR!,contact@ipe.fr,,,,,,,3163.0,3.0,Private,,,,,,,,,,,,,,,,11-50,,,"Information Technology, Internet Services, Professional Services, Software",Active,,,,,,,,,10.0,10.0,0.0,3300,9400,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,,,True,True,"Paris, Ile-de-France, France",9400,ipe,,2004-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,8.1591796875,1.0,6.0,18.0,18.861328125,3.0,15.0,41.0,15.089910962803645,2.400134952766532,12.00067476383266,32.80184435447593,1.2499297160528535,4700.0,True,True,France,Western Europe,6.0,0.0006382978723404255
6,Encora,3.5 (Other.Strong fit),1,,`,,Encora accelerates business outcomes for clients through leading-edge digital product innovation.,Encora is a product engineering services player that provides outsourced software product development services.,,Manual Search + Network,https://www.crunchbase.com/organization/indecomm-digital-services,,"Big Data, Cloud Computing, Software","Scottsdale, Arizona, United States",2913.0,"Greater Phoenix Area, Western US",year,2021-12-21,day,,,For Profit,encorainc,6,https://www.facebook.com/encorainc,https://twitter.com/encorainc,https://www.encora.com/,480 991 3635,,329031450.0,USD,329031450.0,0.0,8.0,98317.0,51843.0,2.0,Private,,Encora acquired by Advent International,https://www.crunchbase.com/acquisition/advent-international-acquires-indecomm-digital-services--432831a9,Advent International,https://www.crunchbase.com/organization/advent-international,2021-12-21,day,Leveraged Buyout,5.0,"Made Acquisitions, Was Acquired",Warburg Pincus,1.0,1.0,1.0,M&A,5001-10000,1.0,Venu Raghavan,"Data and Analytics, Internet Services, Software",Active,,,,,,,,,83.0,57.0,5.0,2500,7200,,,,,,,,,,,,True,True,"Scottsdale, Arizona, United States",7200,Encora,,2003-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,,,,,18.63671875,3.0,14.0,39.0,14.91021335891813,2.400134952766532,11.200629779577149,31.20175438596491,1.2499297160528535,,True,True,United States,Northern America,11.200629779577149,0.0015556430249412706
626,Scale AI,1.5 (ML Consultancy.Perfect fit),1,1.0,,BIG,Scale AI provides a data-oriented platform that assists in the development of AI applications.,"Scale AI develops a data-oriented platform that provides training and validation data for artificial intelligence applications. The company's LiDAR, video, and image annotation APIs allow self-driving, drone, and robotics teams at companies like Lyft, OpenAI, Zoox, Pinterest, and Airbnb to focus on building differentiated models vs. labeling data.",,ML conferences affiliation data,https://www.crunchbase.com/organization/scale-2,,"Artificial Intelligence (AI), Data Collection and Labeling, Generative AI, Image Recognition, Machine Learning","San Francisco, California, United States",83.0,"San Francisco Bay Area, West Coast, Western US",day,,,,,For Profit,scaleai,626,https://www.facebook.com/scaleapi,https://x.com/scale_ai,https://scale.com,,sales@scaleapi.com,22375795.0,USD,22375795.0,9.0,16.0,510974.17,816676.0,11.0,Private,,,,,,,,,2.0,Made Acquisitions,"NVIDIA, Accel, Wellington Management, Founders Fund, Index Ventures",7.0,44.0,9.0,,501-1000,2.0,"Alexandr Wang, Lucy Guo","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Active,,,2.0,2.0,,,,1.0,594.0,221.0,68.0,2900,5800,3683.0,3601.0,82.0,3681.0,3502.0,179.0,3675.0,3349.0,326.0,,,True,True,"San Francisco, California, United States",5800,Scale AI,,2016-08-25 00:00:00,Unknown,Unknown,0.0,0.0,0.0,48.9677734375,29.0,45.0,75.0,31.099609375,5.0,24.0,65.0,24.881086492774404,4.000224921277553,19.201079622132255,52.00292397660819,1.2499297160528535,1.5748031496062993,False,False,United States,Northern America,45.0,0.007758620689655172
1126,LG CNS,"3.5 (Other.Strong fit)

LG CNS appears to be a general IT service provider offering consulting and system/network integration services. While they may offer some technology solutions that incorporate ML elements, the description doesn't specifically mention machine learning capabilities or AI research as primary offerings. They are best categorized as ""Other"" with a strong confidence score since they clearly fit the definition of a general IT services company rather than an ML consultancy or pure AI research organization.",1,,1,,"LG CNS is a provider of information technology services including consulting, system integration, network integration.",LG CNS is a global IT service provider.,,ML conferences affiliation data,https://www.crunchbase.com/organization/lg-cns,,"Consulting, Information Technology, Service Industry","Seoul, Seoul-t'ukpyolsi, South Korea",165557.0,Asia-Pacific (APAC),year,2025-02-05,day,,,For Profit,lgcns,1126,https://www.facebook.com/lgcnskorea,https://www.twitter.com/lgcns_comm,http://www.lgcns.com,#ERROR!,,,,,11.0,79.0,3237524.5,2311403.0,11.0,Public,2025-02-05,,,,,,,,1.0,Made Acquisitions,,,,,IPO,10001,1.0,Minho Ra,"Information Technology, Other, Professional Services",Active,,,6.0,6.0,1.0,1.0,,1.0,40.0,63.0,11.0,540,5400,3859.0,3846.0,13.0,3861.0,3820.0,41.0,3840.0,3742.0,98.0,,,True,True,"Seoul, Seoul-t'ukpyolsi, South Korea",5400,LG CNS,,1987-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,15.5029296875,6.0,14.0,27.0,15.5009765625,2.0,12.0,33.0,12.401478549890353,1.6000899685110213,9.600539811066128,26.40148448043185,1.2499297160528535,1.399326250323918,False,False,South Korea,Eastern Asia,14.0,0.0025925925925925925
4,Quantiphi,1.5 (ML Consultancy.Perfect fit),1,1.0,,,Quantiphi is a digital engineering company that provides data science and machine learning software and services.,"Quantiphi is a category defining Data Science and Machine Learning software and services company focused on helping organizations translate the big promise of Big Data & Machine Learning technologies into quantifiable business impact. Quantiphi helps clients find and capture hidden value from data through a unique blend of business acumen, big-data, machine learning, and intuitive information design. Its signature approach combines deep industry experience, disciplined cloud, and data-engineering practices and cutting-edge Machine Learning research to achieve quantifiable impact. Quantiphi was founded in 2013 and is headquartered in Marlborough, Massachusetts.",,Manual Search + Network,https://www.crunchbase.com/organization/quantiphi,,"Artificial Intelligence (AI), Cloud Data Services, InsurTech, Machine Learning, Software","Marlborough, Massachusetts, United States",1595.0,"Greater Boston Area, East Coast, New England",day,,,,,For Profit,quantiphi,4,https://www.facebook.com/Quantiphi-329833880517923/,https://twitter.com/quantiphi,http://www.quantiphi.com,[⚠ Claude for Sheets™ RECALCULATING ⚠] =+1 508 661 9199,support@quantiphi.com,,,,4.0,7.0,26639.0,25156.0,50.0,Private,,,,,,,,,1.0,Made Acquisitions,Multiples,1.0,1.0,2.0,Early Stage Venture,1001-5000,4.0,"Asif Hasan, Reghu Hariharan, Ritesh Patel, Vivek Khemani","Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Internet Services, Science and Engineering, Software",Active,,,1.0,1.0,,,,,279.0,195.0,23.0,150,3800,3400.0,3383.0,17.0,3395.0,3303.0,92.0,3381.0,3193.0,188.0,,,True,True,"Marlborough, Massachusetts, United States",3800,Quantiphi,,2013-07-26 00:00:00,Unknown,Unknown,0.0,0.0,0.0,32.0380859375,19.0,30.5,46.0,25.4912109375,4.0,18.0,53.0,20.394115453146085,3.2001799370220425,14.40080971659919,42.40238416554206,1.2499297160528535,1.1176470588235294,False,False,United States,Northern America,30.5,0.008026315789473683
32,BCG X,"3.5 (Other.Strong fit)

The Boston Consulting Group (BCG) is clearly a management consulting firm focused on business strategy and organizational matters. While they may have some AI/ML offerings as part of their services, their primary business is traditional management consulting across various industries. They don't appear to be primarily focused on ML consulting (category 1) or fundamental AI research (category 2), making category 3 (Other) the appropriate classification with a strong confidence score.",1,,1,REPEAT (for BCG-X),Boston Consulting Group is a management consulting firm that advises clients on business strategy and organizational matters.,"The Boston Consulting Group is a global management consulting firm and an advisor on business strategy. The firm partners with clients in all sectors and regions to identify their opportunities, address their critical challenges, and transform their businesses. The Boston Consulting Group was founded in July 1963 by Bruce Henderson and is headquartered in Boston, Massachusetts. It has 82 offices in 46 countries.",,Manual Search + Network,https://www.crunchbase.com/organization/boston-consulting-group,,"Business Development, Consulting, Innovation Management, Management Consulting, Marketing","Boston, Massachusetts, United States",57361.0,"Greater Boston Area, East Coast, New England",day,,,,,For Profit,bcg-x,32,https://www.facebook.com/pg/BostonConsultingGroup,http://twitter.com/BCG,http://www.bcg.com,912267497000,rec.prc@bcg.com,902747582.0,USD,902747582.0,170.0,35.0,2241871.33,2166802.0,12.0,Private,,,,,,,,,5.0,Made Acquisitions,,,,,,10001,1.0,Bruce Henderson,"Professional Services, Sales and Marketing",Active,,,13.0,16.0,1.0,1.0,3.0,3.0,219.0,69.0,15.0,1100,2600,1396.0,1384.0,12.0,1398.0,1353.0,45.0,1395.0,1292.0,103.0,,,True,True,"Boston, Massachusetts, United States",2600,BCG X,,1963-07-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,13.0205078125,5.0,12.0,22.0,12.2001953125,2.0,9.0,27.0,9.760705066703215,1.6000899685110213,7.200404858299595,21.601214574898787,1.2499297160528535,1.8624641833810889,False,False,United States,Northern America,12.0,0.004615384615384616
65,twoday,"3.5 (Other.Strong fit)

The company description clearly indicates a full-service technology firm focused on general software development, data analytics, and business intelligence. While these services might occasionally involve ML components, there's no specific mention of machine learning, deep learning, or reinforcement learning services. It also doesn't appear to be conducting fundamental AI research. The description best fits the ""Other"" category with a strong confidence score since it's definitively a technology services company that falls outside the specific ML consultancy or pure AI research categories.",1,,1,,"twoday is a full-service technology firm specializing in software development, data analytics, and business intelligence.","twoday is a full-service technology firm specializing in software development, data analytics, and business intelligence.",,Manual Search + Network,https://www.crunchbase.com/organization/twoday,,"Consulting, Financial Services, Software","Copenhagen, Hovedstaden, Denmark",256918.0,"European Union (EU), Nordic Countries, Scandinavia",,,,,,For Profit,65,65,,,https://www.twoday.com,,,,,,2.0,0.0,76592.0,54234.0,9.0,Private,,,,,,,,,2.0,Made Acquisitions,,,,,,1001-5000,,,"Financial Services, Professional Services, Software",Active,,,,,,,,,16.0,24.0,1.0,272,1900,,,,,,,,,,,,True,True,"Copenhagen, Hovedstaden, Denmark",1900,twoday,,,Unknown,Unknown,0.0,0.0,0.0,,,,,5.7783203125,1.0,4.0,13.0,4.6229161834373595,0.8000449842555106,3.2001799370220425,10.400584795321638,1.2499297160528535,,True,True,Denmark,Northern Europe,3.2001799370220425,0.0016843052300116012
1009,Naver Cloud,"3.5 (Other.Strong fit)

This company appears to be primarily a cloud infrastructure and services provider, offering general cloud computing solutions rather than specializing in ML consulting or conducting fundamental AI research. While they likely offer some AI/ML tools within their cloud ecosystem, their core business seems to be broader cloud computing infrastructure and services.",1,,1,,"NAVER Cloud is an IT firm that provides cloud-based solutions to businesses of all sizes, thereby, helping businesses overcome challenges.",,,ML conferences affiliation data,https://www.crunchbase.com/organization/naver-cloud,,"Cloud Computing, Cloud Data Services, Cloud Infrastructure, Information Technology","Seongnam, Kyonggi-do, South Korea",56727.0,Asia-Pacific (APAC),day,,,,,For Profit,navercloud,1009,https://www.facebook.com/navercloudplatform/,https://twitter.com/NAVER__Cloud,https://www.navercloudcorp.com/,#ERROR!,,,,,5.0,30.0,42404.5,54733.0,9.0,Private,,,,,,,,,,,,,,,,501-1000,,,"Hardware, Information Technology, Internet Services, Software",Active,,,9.0,9.0,1.0,1.0,,7.0,44.0,57.0,18.0,131,1300,886.0,808.0,78.0,885.0,778.0,107.0,881.0,746.0,135.0,,,True,True,"Seongnam, Kyonggi-do, South Korea",1300,Naver Cloud,,2009-05-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,22.5361328125,12.0,20.0,35.0,7.0341796875,1.0,5.0,15.0,5.62766017733637,0.8000449842555106,4.000224921277553,12.00067476383266,1.2499297160528535,1.4672686230248306,False,False,South Korea,Eastern Asia,20.0,0.015384615384615385
1200,G-Research,1.4 (ML Consultancy.Strong fit),1,1.0,,,G-Research is a research and technology company that specializes in Quantitative Research and IT Infrastructure.,"G-Research is a research and technology company that specializes in quantitative research, IT infrastructure, and machine learning. It offers a software platform that utilizes machine learning and big data analytics to predict movements in financial markets. The company was founded in 2001 and headquartered in London, England.",,ML conferences affiliation data,https://www.crunchbase.com/organization/g-research,,"Business Intelligence, Cyber Security, Information Technology, Machine Learning, Natural Language Processing, Software Engineering","London, England, United Kingdom",240708.0,"Europe, Middle East, and Africa (EMEA)",year,,,,,For Profit,g-research,1200,https://www.facebook.com/gresearchcareers,https://www.twitter.com/gresearchjobs,http://www.gresearch.co.uk,2076317500,recruitmentteam@gresearch.co.uk,,,,,,,,10.0,Private,,,,,,,,,,,,,,,,251-500,3.0,"Ben Leadsom, Chris Goddard, Jennifer Coyle Byrne","Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",Active,,,,,,,,,69.0,43.0,19.0,531,1100,886.0,870.0,16.0,887.0,864.0,23.0,883.0,834.0,49.0,,,True,True,"London, England, United Kingdom",1100,G-Research,,2001-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,6.5751953125,3.0,6.0,11.0,5.3662109375,1.0,4.0,12.0,4.293210145003936,0.8000449842555106,3.2001799370220425,9.600539811066128,1.2499297160528535,1.2415349887133182,False,False,United Kingdom,Northern Europe,6.0,0.005454545454545455
