id,organization_name,Claude Rating,Combined,MAX Human rating Fit yes / no,RED Human rating Fit yes / no,Comments,Description,Full Description,Organization Category,Source,Organization Name URL,Stage,Industries,headquarters_location,CB Rank (Company),Headquarters Regions,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,linkedin_id,ID_copy,Facebook,Twitter,Website,Phone Number,Contact Email,IT Spend,IT Spend Currency,IT Spend (in USD),Trademarks Registered,Patents Granted,Average Visits (6 months),Monthly Visits,Similar Companies,IPO Status,IPO Date,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Acquisition Type,Number of Acquisitions,Acquisition Status,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Funding Rounds,Funding Status,Number of Employees,Number of Founders,Founders,Industry Groups,Operating Status,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Exits (IPO),Number of Exits,Number of Diversity Investments,Number of Lead Investments,filter_broad_yes,filter_strict_no,filter_broad_yes_strict_no,filter_non_english_keywords_CV,total_headcount,claude_total_employees,claude_total_rejected,claude_total_accepted,gpt5_total_employees,gpt5_total_rejected,gpt5_total_accepted,gemini_total_employees,gemini_total_rejected,gemini_total_accepted,stage_reached,category,max_headcount,max_population,Headquarters Location,Total Headcount,Organization Name,Stage Reached,Founded Date,country,subregion,ml_share,ml_share_lower80,ml_share_upper80,mean,q10,q50,q90,synthetic_mean,synthetic_q10,synthetic_q50,synthetic_q90,adjusted_synthetic_mean,adjusted_synthetic_q10,adjusted_synthetic_q50,adjusted_synthetic_q90,synthetic_adjustment_factor,headcount_ratio,headcount_mismatch,use_synthetic_probit,Country,Subregion,ml_estimate,ml_share_calc
1903,H&W Consulting,"1.4

The company is clearly a consultancy (H&W Consulting) that offers AI software quality management process and consulting services, making it fit category 1 (ML Consultancy). The description indicates they provide services related to AI software quality management and ISO 42001, which suggests they help organizations implement and maintain machine learning solutions. The strong fit (4) is justified because while they are definitely a consultancy in the AI space, they appear more focused on quality management processes rather than directly providing ML/DL/RL implementations, which would warrant a perfect fit.",1,1.0,,,H&W Consulting is a consulting company that offers AI software quality management process and consulting services.,AI Software Quality Management Process and ISO 42001 Consulting Services,,crunchbase search,https://www.crunchbase.com/organization/h-w-consulting-誠智顧問有限公司,,"Artificial Intelligence (AI), Consulting, Software","Taiwan, Jiangsu, China",215212.0,Asia-Pacific (APAC),day,,,,,For Profit,1903,1903,,,,,chenwang@hwconsulting.biz,,,,,,,,,Private,,,,,,,,,,,,,,1.0,,,,,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,0.0,0.0,1,7,,,,,,,,,,,,False,False,"Taiwan, Jiangsu, China",7,H&W Consulting,,2017-01-10 00:00:00,Unknown,Unknown,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,,True,True,China,Eastern Asia,0.0,0.0
1856,數辰創藝科技股份有限公司,1.4 (ML Consultancy.Strong fit),1,1.0,,,ShuChen AI specializes in system integration and tailored AI software and hardware development,"ShuChen AI specializes in system integration and tailored AI software and hardware development, providing comprehensive consulting services. The company offers various services, including government subsidies advisory and startup incubation consulting, alongside strategic planning and process re-engineering for businesses.",,crunchbase search,https://www.crunchbase.com/organization/數辰創藝科技股份有限公司,,"Artificial Intelligence (AI), Consulting, Information Technology","Taipei, T'ai-pei, Taiwan",139349.0,Asia-Pacific (APAC),year,,,,,For Profit,1856,1856,,,https://shuchenai.wordpress.com/,#ERROR!,scxai@shuchenai.com,,,,,,,,,Private,,,,,,,,,,,,,,1.0,Seed,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,0.0,0.0,5,7,,,,,,,,,,,,False,False,"Taipei, T'ai-pei, Taiwan",7,數辰創藝科技股份有限公司,,2021-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,,True,True,Taiwan,Eastern Asia,0.0,0.0
2284,Digiwise,1.4 (ML Consultancy.Strong fit),1,1.0,,,"DIGIWISE offers digital solutions in AI, edge intelligence, analytics, and extended reality.","DIGIWISE provides a range of digital solutions including consulting, training, and technology services. The company focuses on areas such as Artificial Intelligence (AI), edge intelligence, analytics, and extended reality. DIGIWISE aims to help businesses rethink and transform their operations through innovative digital strategies. The company also offers specialized services through its divisions: Digiwise Academy, Digiwise Consulting, and Digiwise Solutions.",,crunchbase search,https://www.crunchbase.com/organization/digiwise,,"Consulting, Information Technology, IT Infrastructure, Training","Tehran, Tehran, Iran",1083966.0,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",year,,,,,For Profit,digiwisehub,2284,,,https://digiwisehub.com,#ERROR!,info@digiwisehub.com,,,,,,,,1.0,Private,,,,,,,,,,,,,,,,11-50,,,"Education, Information Technology, Professional Services",Active,,,,,,,,,0.0,0.0,0.0,2,7,15.0,15.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,,,False,False,"Tehran, Tehran, Iran",7,Digiwise,,2012-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.0810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,0.4666666666666667,False,False,Iran,Southern Asia,0.0,0.0
609,NEC Research Institute,"3.5 (Other.Strong fit)

The description indicates NEC Research Institute provides IT and networking services, with no specific mention of machine learning consultancy or pure AI research. The categorization as ""Education"" in the description further suggests it's not primarily focused on either category 1 or 2, making it most appropriately classified as ""Other"" with a strong confidence score.",1,,1,,NEC Research Institute is a company that provides IT and networking services.,,,arxiv affiliation meta-data,https://www.crunchbase.com/organization/nec-research-institute,,Education,Unknown,3533594.0,,,,,,,For Profit,609,609,,,,,,,,,,,,,7.0,Private,,,,,,,,,,,,,,,,,,,Education,Active,,,,,,,,,0.0,0.0,0.0,5,7,,,,,,,,,,,,False,False,,7,NEC Research Institute,,,Unknown,Unknown,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,,True,True,Unknown,Unknown,0.0,0.0
2769,Eigen partners,,1,1.0,,,,,,manual,,,,"Austin, Texas, United States",,,,,,,,,eigen-partners,2769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-50,,,,,,,,,,,,,0.0,0.0,0.0,4,7,,,,,,,,,,,,False,False,"Austin, Texas, United States",7,Eigen partners,,,Unknown,Unknown,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,,True,True,United States,Northern America,0.0,0.0
2307,Qexpert,1.3 (ML Consultancy.Moderate fit),1,1.0,,,"Qexpert is a revolutionizing business with data intelligence solutions in big data, data science, data analytics, and more.","Qexpert is a revolutionizing business with data intelligence solutions in big data, data science, data analytics, and more.",,crunchbase search,https://www.crunchbase.com/organization/qexpert,,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Consulting, Information Technology","São Paulo, Sao Paulo, Brazil",1181412.0,Latin America,year,2023-01-01,day,,,For Profit,qexpert,2307,https://www.facebook.com/qexpert.br/,,https://qexpert.com.br/,(41) 3891-1323,contato@qexpert.com.br,,,,,,,,29.0,Private,,Qexpert acquired by Cadastra,https://www.crunchbase.com/acquisition/cadastra-acquires-qexpert--800eea4c,Cadastra,https://www.crunchbase.com/organization/cadastra,2023-01-01,day,Acquisition,,Was Acquired,,,,,M&A,11-50,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,0.0,0.0,3,6,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,,,False,False,"São Paulo, Sao Paulo, Brazil",6,Qexpert,,2015-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.0654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,2.0,False,False,Brazil,South America,0.0,0.0
2100,Vertex Laboratories,1.4 (ML Consultancy.Strong fit),1,1.0,,,Vertex Laboratories is a research and consulting firm that creates innovative solutions to some of the world's complex problems.,"Vertex Laboratories research new and unique ways to apply technologies to industries. The firm offers solutions such as consulting, custom AI, collaborative R&D and big data solutions.",,crunchbase search,https://www.crunchbase.com/organization/vertex-laboratories,,"Artificial Intelligence (AI), Big Data, Consulting","Philadelphia, Pennsylvania, United States",565935.0,"Greater Philadelphia Area, Great Lakes, Northeastern US",year,,,,,For Profit,vertex-laboratories,2100,https://www.facebook.com/vertexlaboratories/,https://twitter.com/vertexlabs_,https://www.vertexlabs.info/,#ERROR!,admin@vertexlabs.info,,,,,,,,6.0,Private,,,,,,,,,,,,,,,,11-50,,,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,0.0,0.0,0,6,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,,,False,False,"Philadelphia, Pennsylvania, United States",6,Vertex Laboratories,,2016-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.0595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,1.5,False,False,United States,Northern America,0.0,0.0
1943,ONE LOGIC,"1.4 (ML Consultancy.Strong fit)

The company is primarily focused on providing AI software and data science services to customers, with specific mention of machine learning and predictive analytics capabilities. Their combination of the ""Data Product Builder"" tool with data science services strongly aligns with the ML Consultancy category. While they mention AI more broadly, they appear to be commercially focused on applying these technologies for clients rather than conducting fundamental AI research, making category 1 the appropriate classification with a strong fit.",1,1.0,,,Tomorrow’s data products. Today!,"ONE LOGIC is an AI software provider founded by Andi Böhm in Germany in 2013. The company provides its customers with a unique combination of the holistic Data Product Builder ONE DATA and data-science services. The 214-strong team, which is split across the company’s sites in Passau, Munich and Frankfurt, bring their great passion and expertise to bear on the development of data products, solution-oriented applications and the services of the future.",,crunchbase search,https://www.crunchbase.com/organization/one-logic,,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Consulting, Machine Learning, Predictive Analytics, Software","Passau, Bayern, Germany",278430.0,"European Union (EU), Europe, Middle East, and Africa (EMEA)",year,,,,,For Profit,one-logic-gmbh,1943,,,https://www.onelogic.ai/,#ERROR!,info@onelogic.de,,,,,,,,5.0,Private,,,,,,,,,,,Salvia,,1.0,1.0,Early Stage Venture,101-250,1.0,Andreas Boehm,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,0.0,0.0,4,6,,,,,,,,,,,,False,False,"Passau, Bayern, Germany",6,ONE LOGIC,,2013-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,,True,True,Germany,Western Europe,0.0,0.0
1938,Springbok AI,1.5 (ML Consultancy.Perfect fit),1,,1,,Springbok AI is a data science and ML consulting company specializing in ChatGPT-powered solutions.,Springbok AI is a data science and ML consulting company specializing in ChatGPT-powered solutions.,,crunchbase search,https://www.crunchbase.com/organization/springbok-ai,,"Artificial Intelligence (AI), Consulting, Machine Learning, Natural Language Processing, Software","London, England, United Kingdom",269722.0,"Europe, Middle East, and Africa (EMEA)",year,2025-03-17,day,,,For Profit,springbok-ai,1938,,https://twitter.com/springbokai,https://www.springbok.ai,,,,,,,,,,19.0,Private,,Springbok AI acquired by Cleary Gottlieb Steen & Hamilton,https://www.crunchbase.com/acquisition/cleary-gottlieb-steen-hamilton-acquires-springbok-ai--0de49ac7,Cleary Gottlieb Steen & Hamilton,https://www.crunchbase.com/organization/cleary-gottlieb-steen-hamilton,2025-03-17,day,Acquisition,,Was Acquired,,,,,M&A,11-50,1.0,Victoria Albrecht,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,0.0,0.0,4,6,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,,,False,False,"London, England, United Kingdom",6,Springbok AI,,2017-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.0634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,1.5,False,False,United Kingdom,Northern Europe,0.0,0.0
2580,Information Workers Group,"3.4

The company appears to be primarily an IT consulting firm that specializes in digital transformation and Microsoft technologies. While AI is mentioned in their industry categories, there's no specific evidence they provide specialized ML/DL/RL services (category 1) or conduct fundamental AI research (category 2). They seem to be a general IT consulting company that may incorporate some AI solutions as part of their broader digital transformation services, making them a strong fit for category 3 (Other).",1,,1,,Information Workers Group is an IT consulting company that offers consultancy and digital solutions to accompany organizations.,"Information Workers Group Srl designs digital solutions and provides IT consulting services. The company aims to assist organizations in their digital transformation process. They offer a hybrid working model, which promotes flexibility, productivity, and employee satisfaction. The company also provides options for businesses and workers to choose how and where they work. Information Workers Group Srl is a Microsoft gold partner, indicating a high level of competence and expertise with Microsoft technologies.",,crunchbase search,https://www.crunchbase.com/organization/information-workers-group,,"Artificial Intelligence (AI), Consulting, Information Technology","Rome, Lazio, Italy",2327964.0,"European Union (EU), Europe, Middle East, and Africa (EMEA)",year,,,,,For Profit,information-workers-group,2580,https://www.facebook.com/InformationWorkersGroup,https://twitter.com/iwgroup_srl,https://iwgroup.it,39 0687450063,info@iwgroup.it,,,,,,,,4.0,Private,,,,,,,,,,,,,,,,11-50,1.0,Angelo Malaspina,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,0.0,0.0,5,6,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,,,False,False,"Rome, Lazio, Italy",6,Information Workers Group,,2006-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,1.5,False,False,Italy,Southern Europe,0.0,0.0
2660,Toncent Information Technology Service,"3.4 (Other - Strong fit)

This company appears to be a general IT services and solutions provider that includes AI as one of several service areas alongside manufacturing solutions, HVAC digital solutions, IT recruitment, and outsourcing. While they mention artificial intelligence, it doesn't seem to be their primary focus, and there's no specific indication they specialize in ML/DL/RL consulting or conduct fundamental AI research. The company is best categorized as ""Other"" with a strong fit (4) to that classification.",1,,1,,"ToncentSoft offers offshore outsourcing, human resources, digital transformation consulting, and enterprise solutions.","Toncent Information Technology Services, also known as ToncentSoft, specializes in providing a wide range of IT solutions and services. The company focuses on areas such as Smart Manufacturing, HVAC Digital Solutions, IT Recruitment, and Artificial Intelligence. With a commitment to innovation and quality, ToncentSoft aims to deliver comprehensive IT services that meet the evolving needs of businesses. The company leverages its expertise to offer solutions that enhance operational efficiency and drive digital transformation. Through its services, ToncentSoft supports companies in navigating the complexities of the digital landscape and achieving their technology objectives.",,crunchbase search,https://www.crunchbase.com/organization/toncent-information-technology-service,,"Information Technology, Outsourcing","Shenzhen, Guangdong, China",2866984.0,Asia-Pacific (APAC),year,,,,,For Profit,toncent-information-technology-services-shenzhen-co--ltd,2660,,,https://toncentsoft.com,86 0755 8671 9955,contact@toncentsoft.com,,,,,,,,10.0,Private,,,,,,,,,,,,,,,,11-50,,,"Information Technology, Professional Services",Active,,,,,,,,,0.0,0.0,0.0,0,6,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,False,False,"Shenzhen, Guangdong, China",6,Toncent Information Technology Service,,2015-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.0380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,6.0,True,True,China,Eastern Asia,0.0,0.0
2606,New Outcome,1.3 (ML Consultancy.Moderate fit),1,1.0,,,New Outcome is an IT consulting company that provides analytics and project management services.,"New Outcome provides IT consulting with an industry focus on insurance, banking, telecommunications, trade, and industry. We offer business intelligence solutions, decision support systems, IT security, test management, and more. They plan and implement IT projects. They offer analytics, application development, and business and artificial intelligence.",,crunchbase search,https://www.crunchbase.com/organization/new-outcome,,"Analytics, Consulting, Information Technology, Project Management","Munich, Bayern, Germany",2511499.0,"European Union (EU), Europe, Middle East, and Africa (EMEA)",year,,,,,For Profit,new-outcome,2606,,,https://www.new-outcome.de,#ERROR!,info@q-perior.com,,,,,,,,104.0,Private,,,,,,,,,,,,,,,,11-50,,,"Administrative Services, Data and Analytics, Information Technology, Other, Professional Services",Active,,,,,,,,,0.0,0.0,0.0,3,5,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,,,False,False,"Munich, Bayern, Germany",5,New Outcome,,2001-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.0478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,2.5,False,False,Germany,Western Europe,0.0,0.0
2004,Accord Business Group,1.4 (ML Consultancy.Strong fit),1,1.0,,,"ABG is a system integrator providing customized robotics, data analytics and business intelligence solutions for impactful business outcomes","Accord Business Group (ABG) has been committed to providing IT products and solutions to achieve impactful business outcomes for clients, since inception in 2014. With a data driven approach combined with deep business and technology experience, ABG develops customised robotics, data analytics and business intelligence solutions that enables a smooth digital transformation journey. With 50+ experts, across the Middle East, Eastern Europe and Africa markets, ABG helps leaders reimagine their value offerings to stakeholders. The end-to-end solutions across industries leverages focused expertise in Artificial Intelligence and Machine Learning to aid clients to operate seamlessly and with agility across business functions.",,crunchbase search,https://www.crunchbase.com/organization/accord-business-group,,"Analytics, Consulting, Software","Dubai, Dubai, United Arab Emirates",372512.0,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",year,,,,,For Profit,accordbgroup,2004,https://www.facebook.com/AccordBusinessGroup/,,https://www.accordbgroup.com/,#ERROR!,sales@accordbgroup.com,,,,,,,,3.0,Private,,,,,,,,,,,,,,,,,,,"Data and Analytics, Professional Services, Software",Active,,,,,,,,,7.0,0.0,0.0,0,5,118.0,118.0,0.0,118.0,117.0,1.0,117.0,115.0,2.0,,,False,True,"Dubai, Dubai, United Arab Emirates",5,Accord Business Group,,2014-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.0791015625,0.0,0.0,0.0,0.37109375,0.0,0.0,1.0,0.2968916933760683,0.0,0.0,0.8000449842555106,1.2499297160528535,0.0423728813559322,True,True,United Arab Emirates,Western Asia,0.0,0.0
2447,PBQ Oilfield Services,"1.4 (ML Consultancy.Strong fit)

The company is primarily focused on providing AI and machine learning services in the context of oilfield operations. They explicitly mention ""artificial intelligence"" and ""machine learning"" as part of their services, along with related data and consulting services. While they do mention ""research and development,"" they appear to be an applied AI company serving the petroleum industry rather than conducting fundamental AI research like the organizations in category 2.",1,1.0,,,"PBQ Oilfield Services provides formation, training, well, and geotechnical services.","PBQ Oilfield Services provides artificial intelligence, consulting, well services, geotechnical, training, production enhancement, well and completion integrity, data services, application consulting, geospatial infrastructure, machine learning, research and development, and petroleum data infrastructure.",,crunchbase search,https://www.crunchbase.com/organization/pbq-oilfield-services-dmcc,,"Artificial Intelligence (AI), Consulting, Training","Dubai, Dubai, United Arab Emirates",1732668.0,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",year,,,,,For Profit,pbq-oilfield-services,2447,,https://twitter.com/pbqoilfield,https://pbqoilfield.com,#ERROR!,info@pbqoilfield.com,,,,,,,,9.0,Private,,,,,,,,,,,,,,,,101-250,,,"Artificial Intelligence (AI), Data and Analytics, Education, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,0.0,0.0,0,5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,False,False,"Dubai, Dubai, United Arab Emirates",5,PBQ Oilfield Services,,2013-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,5.0,True,True,United Arab Emirates,Western Asia,0.0,0.0
1695,Arena Technologies,"3.4

This company appears to be a general technology consulting firm focused on defense, space, and intelligence sectors. While they may offer some technology services, there is no specific mention of machine learning, deep learning, or AI research in the description. The company is clearly positioned as a broad technology advisory and consulting service rather than an ML-specific consultancy or AI research organization, making it a strong fit for category 3 (Other).",1,,1,,"Arena Technologies provides advisory and technology consulting services to the defense, space and intelligence communities.","Arena Technologies provides advisory and technology consulting services to the defense, space and intelligence communities.",,ML conferences affiliation data,https://www.crunchbase.com/organization/arena-technologies,,"Advice, Consulting, Cyber Security, Information Technology, Professional Services","Chantilly, Virginia, United States",306548.0,"Washington DC Metro Area, East Coast, Southern US",year,2021-12-08,day,,,For Profit,arena-technologies,1695,,https://twitter.com/ArenaTechLLC,https://www.arenatechnologies.com,-4844,,481851.0,USD,481851.0,,,,,40.0,Private,,Arena Technologies acquired by Systems Planning and Analysis,https://www.crunchbase.com/acquisition/systems-planning-and-analysis-inc-2-acquires-arena-technologies--428448f7,Systems Planning and Analysis,https://www.crunchbase.com/organization/systems-planning-and-analysis-inc-2,2021-12-08,day,Acquisition,,Was Acquired,,,,,M&A,11-50,,,"Information Technology, Media and Entertainment, Other, Privacy and Security, Professional Services",Active,,,,,,,,,0.0,0.0,0.0,0,5,,,,,,,,,,,,False,False,"Chantilly, Virginia, United States",5,Arena Technologies,,2002-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,,True,True,United States,Northern America,0.0,0.0
2504,Allogic Tecnologia,,1,,1,,"Allogic Tecnologia offers IT services and consulting, specializing in compliance, protection against attacks, and encryption.","Allogic Tecnologia is a company that specializes in providing information technology services and consulting. The company is equipped to support businesses in ensuring compliance, offering protection against attacks, and implementing encryption. Allogic Tecnologia is committed to making technology easier with trained professionals ready to provide optimal solutions. The company operates in the field of IT services and consulting, with a team size of 11-50 professionals.",,crunchbase search,https://www.crunchbase.com/organization/allogic-tecnologia,,"Big Data, Consulting, Information Technology, Machine Learning","Santo André, Sao Paulo, Brazil",1968102.0,Latin America,year,,,,,For Profit,allogic-tecnologia,2504,https://www.facebook.com/allogicTecnologia,https://twitter.com/allogictecno,https://www.allogic.com.br,#ERROR!,contato@allogic.com.br,,,,,,,,11.0,Private,,,,,,,,,,,,,,,,11-50,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Software",Active,,,,,,,,,0.0,0.0,0.0,0,5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,False,False,"Santo André, Sao Paulo, Brazil",5,Allogic Tecnologia,,2016-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.0576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,5.0,True,True,Brazil,South America,0.0,0.0
76,Azati Corporation,"1.4

The description clearly shows Azati is a software development company that provides machine learning services as a significant part of their offering. They specifically list machine learning capabilities including supervised/unsupervised learning, NLP, and deep learning among their services. While they offer other software development services as well, their ML consultancy focus is prominent enough to place them firmly in category 1 with a strong fit (score 4).",1,1.0,,,Software R&D & Consulting Company,"Azati is the team of bright-minded software developers, architects, designers and project managers not scared of sophisticated challenges. Our professional approach, expertise, and dedication are the proven facts for companies all over the globe. Our services include: Research and development services - Software Product Development - Proof of Concept implementation Data Science - Data discovery, warehousing, and ETL - Predictive Analytics Machine learning - Supervised/unsupervised learning  - Natural language processing - Deep learning - Applied maths and algorithms Domain expertise: - Life Sciences - Insurance - Media & Entertainment - HR & Recruitment Technology expertise: - Ruby on Rails - Java - Cross-Platform and Native Mobile - R, Python  - Cloud Technologies",,Manual Search + Network,https://www.crunchbase.com/organization/azati-corporation,,"Artificial Intelligence (AI), Augmented Reality, Machine Learning, Software, Software Engineering, Web Development","Warsaw, Mazowieckie, Poland",301262.0,"European Union (EU), Europe, Middle East, and Africa (EMEA)",day,,,,,For Profit,azati-corporation,76,https://www.facebook.com/azati.world/,,https://azati.ai,48222084843,info@azati.com,1955722.0,USD,1955722.0,,,,2814.0,4.0,Private,,,,,,,,,,,,,,,,101-250,1.0,Andrew Babkin,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",Active,,,,,,,,,0.0,1.0,0.0,0,4,188.0,188.0,0.0,188.0,188.0,0.0,186.0,184.0,2.0,,,False,False,"Warsaw, Mazowieckie, Poland",4,Azati Corporation,,2002-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.388671875,0.0,0.0,1.0,0.3109549841149348,0.0,0.0,0.8000449842555106,1.2499297160528535,0.0212765957446808,True,True,Poland,Eastern Europe,0.0,0.0
1865,Taris Technologies,1.4 (ML Consultancy.Strong fit),1,1.0,,,An AI Native Solutions company offering cutting edge next generation technology services to businesses across the globe.,"At Taris Technologies, we develop cutting-edge AI solutions and products for industries worldwide. We can help scale your business through next-gen technologies.",,crunchbase search,https://www.crunchbase.com/organization/taris-technologies,,"Artificial Intelligence (AI), Business Development, Consulting, Generative AI, Information Technology, Intelligent Systems, Machine Learning, Predictive Analytics, Software","Pune, Maharashtra, India",149781.0,Asia-Pacific (APAC),year,,,,,For Profit,taristechnologies,1865,,https://twitter.com/taristech,https://taristech.com/,,info@taristech.com,,,,,,,,16.0,Private,,,,,,,,,1.0,Made Acquisitions,,,,1.0,Early Stage Venture,11-50,1.0,Aaryan Rai,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,0.0,0.0,0,4,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,,,False,False,"Pune, Maharashtra, India",4,Taris Technologies,,2022-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,1.3333333333333333,False,False,India,Southern Asia,0.0,0.0
