id,organization_name,Claude Rating,Combined,MAX Human rating Fit yes / no,RED Human rating Fit yes / no,Comments,Description,Full Description,Organization Category,Source,Organization Name URL,Stage,Industries,headquarters_location,CB Rank (Company),Headquarters Regions,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,linkedin_id,ID_copy,Facebook,Twitter,Website,Phone Number,Contact Email,IT Spend,IT Spend Currency,IT Spend (in USD),Trademarks Registered,Patents Granted,Average Visits (6 months),Monthly Visits,Similar Companies,IPO Status,IPO Date,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Acquisition Type,Number of Acquisitions,Acquisition Status,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Funding Rounds,Funding Status,Number of Employees,Number of Founders,Founders,Industry Groups,Operating Status,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Exits (IPO),Number of Exits,Number of Diversity Investments,Number of Lead Investments,filter_broad_yes,filter_strict_no,filter_broad_yes_strict_no,filter_non_english_keywords_CV,total_headcount,claude_total_employees,claude_total_rejected,claude_total_accepted,gpt5_total_employees,gpt5_total_rejected,gpt5_total_accepted,gemini_total_employees,gemini_total_rejected,gemini_total_accepted,stage_reached,category,max_headcount,max_population,Headquarters Location,Total Headcount,Organization Name,Stage Reached,Founded Date,country,subregion,ml_share,ml_share_lower80,ml_share_upper80,mean,q10,q50,q90,synthetic_mean,synthetic_q10,synthetic_q50,synthetic_q90,adjusted_synthetic_mean,adjusted_synthetic_q10,adjusted_synthetic_q50,adjusted_synthetic_q90,synthetic_adjustment_factor,headcount_ratio,headcount_mismatch,use_synthetic_probit,Country,Subregion,ml_estimate,ml_share_calc
2687,TeamOne Group,"3.4 (Other.Strong fit)

This company is primarily an engineering and business consulting firm that uses AI tools rather than providing ML consulting services or conducting pure AI research. While they leverage machine learning algorithms in their recruiting tools, ML services are not their core offering, making them a strong fit for the ""Other"" category.",1,,1,,TeamOne offers engineering and business consulting with AI-based tools for tailored solutions.,"TeamOne Engineering and Consulting specializes in providing comprehensive engineering and business consulting services. With a focus on innovation, the company leverages AI-based scouting and recruiting tools that utilize machine learning algorithms to process vast amounts of data. This approach enables TeamOne to offer tailored solutions that meet the specific needs of their clients. The company's expertise spans across various sectors, offering services such as structural design and analysis, aimed at architects, business owners, contractors, and more. TeamOne is committed to fostering partnerships that drive transformative outcomes, emphasizing collaboration with partners and clients to achieve success.",,crunchbase search,https://www.crunchbase.com/organization/teamone-group,,"Business Development, Consulting","Shunyi, Beijing, China",3066271.0,Asia-Pacific (APAC),year,,,,,For Profit,teamonegroup,2687,https://www.facebook.com/TeamOneGroupFB,,https://teamone-group.com,86 10 8046 7399,contact@teamone.pro,,,,,,,,10.0,Private,,,,,,,,,,,,,,,,101-250,,,Professional Services,Active,,,,,,,,,0.0,0.0,0.0,2,71,25.0,25.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,,,True,False,"Shunyi, Beijing, China",71,TeamOne Group,,2009-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.671875,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,2.84,False,False,China,Eastern Asia,0.0,0.0
69,Exposit,"1.4

This company is clearly an ML Consultancy (category 1) with a strong fit (score 4). They explicitly mention providing expertise in Computer Vision and Machine Learning, which are core ML services. Their description emphasizes delivering technology solutions to businesses, which aligns perfectly with a consultancy model. While they don't specifically mention deep learning or reinforcement learning, their focus on Computer Vision strongly implies ML expertise. The score is 4 rather than 5 because they appear to have a broader focus that includes AR/VR and general IT consulting beyond pure ML services.",1,1.0,,,Building a bridge between innovative technology and your business.,"A team of solution-oriented IT enthusiasts delivering deep technology expertise in Computer Vision, AR/VR, and Automation to your business. We combine deep tech expertise and a business-centered thinking to deliver valuable software solutions addressing to your needs.",,Manual Search + Network,https://www.crunchbase.com/organization/exposit,,"Artificial Intelligence (AI), Computer Vision, Consulting, Information Technology, Machine Learning, Software","Gdansk, Pomorskie, Poland",277806.0,"European Union (EU), Europe, Middle East, and Africa (EMEA)",day,,,,,For Profit,exposit,69,https://www.facebook.com/exposit.llc/,https://twitter.com/expositds,http://www.exposit.com,[⚠ Claude for Sheets™ RECALCULATING ⚠] =+48 573 581 020,contact@exposit.com,,,,,,,3966.0,8.0,Private,,,,,,,,,,,,,,,,51-100,1.0,Vasili Yavorchuk,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,1.0,0.0,5,66,35.0,35.0,0.0,35.0,35.0,0.0,35.0,35.0,0.0,,,True,False,"Gdansk, Pomorskie, Poland",66,Exposit,,2012-06-18 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.685546875,0.0,0.0,2.0,1.8369140625,0.0,1.0,4.0,1.4696138822115383,0.0,0.8000449842555106,3.2001799370220425,1.2499297160528535,1.8857142857142857,False,False,Poland,Eastern Europe,0.0,0.0
257,TechSource,"3.4 (Other - Strong fit)

The description indicates TechSource is a scientific and technical consulting firm with expertise in national laboratories, federal technology programs, and the nuclear industry. While they provide consulting services, there is no specific mention of machine learning or AI services in their description. They appear to focus on broader scientific and technical consulting, particularly in areas related to national challenges and the nuclear industry, making them a strong fit for the ""Other"" category.",1,,1,,"TechSource is a scientific consulting firm, offering management and technical solutions to solve challenging issues in the United States.","TechSource is a scientific and technical consulting firm, offering management and technical solutions to solve challenging issues facing the United States. Founded in 1997, TechSource is comprised of over 500 senior level scientists, engineers, and industry leaders from the national laboratories, federal technology programs and the nuclear industry. The company was recognized as an independent qualified expert whose advice and products are accepted as authoritative by its clients and their stakeholders.",,arxiv affiliation meta-data,https://www.crunchbase.com/organization/techsource-inc,,"Consulting, Environmental Consulting, Professional Services","Los Alamos, New Mexico, United States",188329.0,Western US,year,,,,,For Profit,techsource-inc,257,https://www.facebook.com/TechSourceConsultants,,https://techsource-inc.com,505.988.1726,info@techsource-inc.com,2617659.0,USD,2617659.0,2.0,4.0,,1074.0,4.0,Private,,,,,,,,,,,,,,,,501-1000,,,"Other, Professional Services",Active,,,,,,,,,0.0,0.0,0.0,4,66,166.0,166.0,0.0,165.0,165.0,0.0,165.0,165.0,0.0,,,True,False,"Los Alamos, New Mexico, United States",66,TechSource,,1998-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.6650390625,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,0.3975903614457831,False,False,United States,Northern America,0.0,0.0
2651,VS Data,"1.4 (ML Consultancy.Strong fit)

The company primarily provides data and AI solutions as a systems integrator, with specific mention of data analysis and IT consulting services aligned with digital transformation. While they work with established manufacturers rather than developing proprietary AI research, their focus on implementing AI technologies for clients fits well within the ML Consultancy category.",1,1.0,,,"VS Data offers IT services and consulting, including IT architecture development, data analysis, and contract creation.","VS Data is a solutions integrator that provides technologies in collaboration with established manufacturers. It specializes in data and AI, infrastructure, observability and FinOps, and security solutions. The company operates nationwide through a network of branches and regional offices, offering technical support, consulting, and after-sales services. VS Data emphasizes regulatory compliance, transparency, and business ethics, and delivers services aligned with digital transformation initiatives.",,crunchbase search,https://www.crunchbase.com/organization/vs-data,,"Consulting, Information Technology, Infrastructure","Curitiba, Parana, Brazil",2796473.0,Latin America,year,,,,,For Profit,vsdata,2651,,,https://www.vsdata.com.br,#ERROR!,contato@vsdata.com.br,,,,,,,,13.0,Private,,,,,,,,,,,,,,,,11-50,,,"Information Technology, Other, Professional Services",Active,,,,,,,,,0.0,0.0,0.0,48,64,52.0,52.0,0.0,52.0,52.0,0.0,52.0,52.0,0.0,,,True,False,"Curitiba, Parana, Brazil",64,VS Data,,2000-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.6142578125,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,1.2307692307692308,False,False,Brazil,South America,0.0,0.0
2736,Exposé,"1.4 (category.score)

This is a strong fit for ML Consultancy (Category 1) because Exposé clearly provides AI-powered solutions and data analytics services to help businesses implement these technologies. Their description mentions ""leveraging artificial intelligence"" and ""AI-powered solutions"" specifically, and they operate as a consulting firm that helps organizations implement these technologies, which aligns with the ML Consultancy category definition.",1,1.0,,,Exposé is a data and analytics consulting firm that provides business outcomes delivery services.,"Exposé is a company that helps organizations leverage data analytics and artificial intelligence to unlock new opportunities, exceed expectations, and strengthen their business. The company offers a range of services, including data engineering, business modeling, data visualization, and AI-powered solutions, all delivered through a best-practice, repeatable approach that ensures the quick and cost-effective implementation of data solutions.",,crunchbase search,https://www.crunchbase.com/organization/exposé,,"Analytics, Computer, Consulting, Database","Adelaide, South Australia, Australia",3410571.0,"Asia-Pacific (APAC), Australasia",year,2024-06-26,day,,,For Profit,expos-data-exposed,2736,https://www.facebook.com/exposdata,https://twitter.com/ExposeData,http://blog.exposedata.com.au,130-085-7348,info@exposedata.com.au,,,,,,,,5.0,Private,,Exposé acquired by Synechron,https://www.crunchbase.com/acquisition/synechron-acquires-exposé--01a340ca,Synechron,https://www.crunchbase.com/organization/synechron,2024-06-26,day,Acquisition,,Was Acquired,,,,,M&A,11-50,1.0,Etienne Oosthuysen,"Consumer Electronics, Data and Analytics, Hardware, Professional Services, Software",Active,,,,,,,,,4.0,0.0,0.0,32,61,45.0,45.0,0.0,45.0,45.0,0.0,45.0,44.0,1.0,,,True,False,"Adelaide, South Australia, Australia",61,Exposé,,2016-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.810546875,0.0,0.0,2.0,1.49609375,0.0,1.0,4.0,1.1969423006635178,0.0,0.8000449842555106,3.2001799370220425,1.2499297160528535,1.3555555555555556,False,False,Australia,Australia and New Zealand,0.0,0.0
1075,Partnership on AI,"3.5 (Other.Strong fit)

The Partnership on AI is best categorized as ""Other"" with a strong fit. While they engage with AI technologies, they primarily function as a research and advocacy organization focused on best practices, ethics, and societal impact of AI rather than providing ML consultancy services (category 1) or conducting fundamental AI research to develop new AI models (category 2). Their mission centers on studying AI's societal implications, organizing discussions, sharing insights, and creating educational materials - making them more of an AI ethics/policy organization than either a consultancy or pure research lab.",1,,1,,Partnership on AI has been established to study and formulate best practices on Artificial Intelligence technologies.,"The Partnership on AI believes that artificial intelligence technologies hold great promise for raising the quality of people’s lives and can be leveraged to help humanity address important global challenges such as climate change, food, inequality, health, and education. In support of the mission to benefit people and society, the Partnership on AI intends to conduct research, organize discussions, share insights, provide thought leadership, consult with relevant third parties, respond to questions from the public and media, and create educational material that advance the understanding of AI technologies including machine perception, learning, and automated reasoning.",,ML conferences affiliation data,https://www.crunchbase.com/organization/partnership-on-ai,,"Artificial Intelligence (AI), Machine Learning, Software","San Francisco, California, United States",103960.0,"San Francisco Bay Area, West Coast, Western US",day,,,,,Non-profit,partnershipai,1075,https://www.facebook.com/partnershipai,https://twitter.com/partnershipai,https://www.partnershiponai.org,,getintouch@partnershiponai.org,329464.0,USD,329464.0,,,,7095.0,3.0,Private,,,,,,,,,,,Knight Foundation,1.0,1.0,1.0,,11-50,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Active,,,,,,,,,5.0,0.0,0.0,42,61,32.0,32.0,0.0,32.0,32.0,0.0,32.0,32.0,0.0,,,True,True,"San Francisco, California, United States",61,Partnership on AI,,2016-09-28 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.607421875,0.0,0.0,2.0,1.5634765625,0.0,1.0,4.0,1.2508515818291723,0.0,0.8000449842555106,3.2001799370220425,1.2499297160528535,1.90625,False,False,United States,Northern America,0.0,0.0
74,LaunchPad Lab,"3.5 (Other.Strong fit)

The description clearly indicates LaunchPad Lab is a software development agency that builds custom software solutions for businesses. While they may incorporate some technology elements in their work, there is no specific mention of machine learning, AI services, or fundamental AI research. They appear to be a general software development company focused on digital transformation, making them a strong fit for the ""Other"" category.",1,,1,,Build your company's future. Develop custom software that will move your business forward.,"LaunchPad Lab is a Chicago-based software development agency that partners with businesses to transform their digital technology. We believe that great software can propel a business forward, and we have helped hundreds of organizations unlock revenue and efficiency by transforming their technology. By deploying small, cross-functional teams of in-house product builders, we bring a deep level of collaboration and critical thinking to every project. This thoughtful approach is designed to deliver outcomes (rather than just outputs) for our clients, and it is one of the core reasons 90%+ of our clients are with us for the long-haul.",,Manual Search + Network,https://www.crunchbase.com/organization/launchpad-lab,,"Apps, Consulting, iOS, Mobile, Software","Chicago, Illinois, United States",283913.0,"Greater Chicago Area, Great Lakes, Midwestern US",day,,,,,For Profit,launchpad-lab,74,http://www.facebook.com/LaunchPadLab,http://twitter.com/LaunchPadLab,http://launchpadlab.com/,312-888-9651,contact@launchpadlab.com,486249.0,USD,486249.0,1.0,0.0,,1384.0,9.0,Private,,,,,,,,,,,,,,,,11-50,4.0,"Brendan Hennessy, Ryan Francis, Scott Weisman, Tom Cullen","Apps, Mobile, Platforms, Professional Services, Software",Active,,,,,,,,,0.0,0.0,0.0,32,59,48.0,48.0,0.0,48.0,48.0,0.0,48.0,48.0,0.0,,,True,False,"Chicago, Illinois, United States",59,LaunchPad Lab,,2012-07-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.625,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,1.2291666666666667,False,False,United States,Northern America,0.0,0.0
2026,Tagtoo Technology,1.5 (ML Consultancy.Perfect fit),1,,1,,Tagtoo provide AI & ML AdTech technology for enterprises across APAC. Empower enterprise with data-driven solutions.,"Tagtoo is a big data ML and AI Solution start-up, we focusing provides Brands and Agencies with tools and insight to maximize the conversion from their Ads budgets. With third-party data deprecation, Tagtoo enables brands to turn their first-party data into ID-based user insight.",,crunchbase search,https://www.crunchbase.com/organization/tagtoo,,"Advertising, Artificial Intelligence (AI), Big Data, Consulting, Machine Learning, Marketing, Software","Taipei, T'ai-pei, Taiwan",414416.0,Asia-Pacific (APAC),year,,,,,For Profit,tagtoo,2026,https://zh-tw.facebook.com/TagtooFans/,https://www.twitter.com/tagtoo_ad,https://www.tagtoo.com/en,886-2-2706-8657,tagtoo@tagtoo.org,,,,,,,,15.0,Private,,,,,,,,,,,"AppWorks, CDIB Capital",2.0,2.0,2.0,Early Stage Venture,51-100,1.0,Teddy Yang,"Advertising, Artificial Intelligence (AI), Data and Analytics, Professional Services, Sales and Marketing, Science and Engineering, Software",Active,,,,,,,,,0.0,1.0,0.0,0,56,47.0,47.0,0.0,47.0,47.0,0.0,47.0,47.0,0.0,,,True,False,"Taipei, T'ai-pei, Taiwan",56,Tagtoo Technology,,2013-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.6025390625,0.0,0.0,2.0,1.5205078125,0.0,1.0,4.0,1.2164746489119431,0.0,0.8000449842555106,3.2001799370220425,1.2499297160528535,1.1914893617021276,False,False,Taiwan,Eastern Asia,0.0,0.0
1949,Wednesday Solutions,"1.4 (ML Consultancy.Strong fit)

The description indicates this is primarily a consultancy that includes Applied AI as one of their core service offerings, alongside Data Engineering and App Development. They focus on helping businesses solve engineering problems, which aligns with the ML Consultancy category. The strong fit (4) reflects that AI is explicitly mentioned as a key service area, though they're not exclusively focused on ML/AI as they also offer other technical services.",1,1.0,,,"Data Engineering, Applied AI, & Applicated Development Services.","Our portfolio? It's on your phone. Wednesday works with digital-first businesses, helping them solve some of their most challenging engineering problems. We are known for our work in Data Engineering, Applied AI, & App Development. We offer our expertise through our four services - Launch, Catalyse, Amplify, & Control. Head over to our website to learn more about our services or take a look at our deck here: https://www.dropbox.com/scl/fi/68l7ujqkh0rhv5gbmp23l/Company-Profile-Wednesday-Solutions.pdf?rlkey=krdrhciurpu46l1oqe5obbk7j&dl=0",,crunchbase search,https://www.crunchbase.com/organization/wednesday-solutions,,"Consulting, DevOps, Information Technology, Product Design, Product Management, Product Research, Professional Services, Software, Software Engineering","Pune, Maharashtra, India",281054.0,Asia-Pacific (APAC),day,,,,,For Profit,wednesday-solutions,1949,https://www.facebook.com/wednesdaysol/,https://twitter.com/wednesdaysol,https://www.wednesday.is/,91-9860484993,hello@wednesday.is,,,,,,,,15.0,Private,,,,,,,,,,,,,,,,51-100,2.0,"Ali Hafizji, Mohammed Ali Chherawalla","Data and Analytics, Design, Information Technology, Other, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,0.0,0.0,3,55,44.0,44.0,0.0,44.0,44.0,0.0,44.0,44.0,0.0,,,True,False,"Pune, Maharashtra, India",55,Wednesday Solutions,,2020-09-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.5625,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,1.25,False,False,India,Southern Asia,0.0,0.0
1789,etalytics,1.4 (ML Consultancy.Strong fit),1,1.0,,,"etalytics offers data-driven energy intelligence solutions using AI. With etaONE®, industries analyze and optimize their energy systems.","etalytics offers cutting-edge, data-driven energy intelligence solutions using AI. With the etaONE® platform, businesses in industries such as data centers, pharmaceuticals, and automotive can analyze and optimize their industrial energy systems, resulting in up to 50% reduced energy consumption, CO2 emissions, and energy costs through optimized operational strategies.",,crunchbase search,https://www.crunchbase.com/organization/etalytics,,"Artificial Intelligence (AI), Consulting, Software","Darmstadt, Hessen, Germany",26947.0,"European Union (EU), Europe, Middle East, and Africa (EMEA)",year,,,,,For Profit,etalytics,1789,https://www.facebook.com/etalytics/,https://twitter.com/etalytics/,https://etalytics.com/,#ERROR!,info@etalytics.com,,,,,,,,8.0,Private,,,,,,,,,,,"Alstin Capital, BM H Beteiligungs-Managementgesellschaft Hessen, Ebm papst, Xantaro",3.0,4.0,2.0,Early Stage Venture,51-100,,,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",Active,,,,,,,,,1.0,0.0,0.0,39,51,35.0,35.0,0.0,35.0,35.0,0.0,35.0,35.0,0.0,,,True,False,"Darmstadt, Hessen, Germany",51,etalytics,,2020-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.515625,0.0,0.0,2.0,1.1455078125,0.0,1.0,3.0,0.9164577798161267,0.0,0.8000449842555106,2.400134952766532,1.2499297160528535,1.457142857142857,False,False,Germany,Western Europe,0.0,0.0
182,Searchmetrics,"3.5 (Other - Strong fit)

The description clearly positions Searchmetrics as a search analytics and SEO solutions provider. While they provide data, software, and consulting, their focus is specifically on search engine optimization and digital marketing analytics rather than machine learning services (Category 1) or fundamental AI research (Category 2). Their tools appear to be specialized for SEO professionals and content marketers, making them a strong fit for the ""Other"" category.",1,,1,,"Searchmetrics is a global provider of search data, software and consulting solutions.","Searchmetrics is a global provider of search data, software and consulting solutions. Its innovative approach ensures household names like AXA, Lowe’s and McKinsey & Company thrive in the hyper-competitive search landscape. Searchmetrics enterprise offerings turn data from search into unique business insights that fuel clients’ continued growth. Searchmetrics Suite delivers data-driven insights to maximize search and content performance. Its four modules: Research Cloud, Content Experience, Search Experience and Site Experience contain the tools SEO professionals, content marketers and digital specialists need to grow their organic search into a major driver of revenue. The Digital Strategies Group is a team of data, SEO and content consultants who guide the world’s largest brands to excellence in digital marketing. Searchmetrics Insights offer new sources of market research through exclusive metrics and analysis derived from search data. Searchmetrics API allows enterprises to enrich BI or data warehouse applications with search engine rankings, keywords, content data and other marketing analytics.",,arxiv affiliation meta-data,https://www.crunchbase.com/organization/searchmetrics,,"Analytics, Content Marketing, Search Engine, SEO, Software","San Mateo, California, United States",44493.0,"San Francisco Bay Area, Silicon Valley, West Coast",year,2023-02-07,day,,,For Profit,searchmetrics-inc,182,http://www.facebook.com/Searchmetrics,http://twitter.com/searchmetrics,http://www.searchmetrics.com,(866)411-9494,contact@searchmetrics.com,,,,6.0,9.0,,1502.0,33.0,Private,,Searchmetrics acquired by Conductor,https://www.crunchbase.com/acquisition/conductor-acquires-searchmetrics--34396535,Conductor,https://www.crunchbase.com/organization/conductor,2023-02-07,day,Acquisition,1.0,"Made Acquisitions, Was Acquired","Verdane, IRIS, Kreos Capital, Neuhaus Partners, Holtzbrinck Digital",1.0,5.0,7.0,M&A,101-250,1.0,Marcus Tober,"Data and Analytics, Internet Services, Sales and Marketing, Software",Active,,,,,,,,,1.0,0.0,0.0,17,50,47.0,47.0,0.0,47.0,47.0,0.0,47.0,47.0,0.0,,,True,False,"San Mateo, California, United States",50,Searchmetrics,,2005-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.5712890625,0.0,0.0,2.0,1.130859375,0.0,1.0,3.0,0.9047383708670717,0.0,0.8000449842555106,2.400134952766532,1.2499297160528535,1.0638297872340423,False,False,United States,Northern America,0.0,0.0
2290,HackSoft,"1.3 (category.score)

Based on the description, HackSoft appears to be primarily a software development company that offers AI integrations and consulting services among its broader offerings. While they do work with AI, they aren't exclusively focused on ML consulting, but rather include it as part of their service portfolio alongside general software development and project management. The mention of ""AI integrations"" suggests they implement ML solutions for clients, which aligns with category 1 (ML Consultancy), but their broader focus on general software development makes this a moderate rather than strong fit.",1,1.0,,,"HackSoft is a software company that provides AI integrations, custom software development, and consulting services.","HackSoft is a software development company that provides project management, communication, and end-to-end solutions for building products. The company consists of full-stack developers providing development software projects for clients. It aim to stay pragmatic and deliver production-ready software.",,crunchbase search,https://www.crunchbase.com/organization/hacksoft,,"Artificial Intelligence (AI), Consulting, Information Technology, Software","Sofia, Grad Sofiya, Bulgaria",1103959.0,"European Union (EU), Europe, Middle East, and Africa (EMEA)",year,,,,,For Profit,hacksoft,2290,https://www.facebook.com/HackSoftOfficial,https://x.com/hacksoft_,https://www.hacksoft.io,#ERROR!,consulting@hacksoft.io,,,,,,,,4.0,Private,,,,,,,,,,,,,,,,11-50,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",Active,,,,,,,,,0.0,0.0,0.0,3,46,34.0,34.0,0.0,34.0,34.0,0.0,34.0,34.0,0.0,,,True,False,"Sofia, Grad Sofiya, Bulgaria",46,HackSoft,,2014-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.4462890625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,1.3529411764705883,False,False,Bulgaria,Eastern Europe,0.0,0.0
79,Tapptitude,"3.5 (Other.Strong fit)

Tapptitude appears to be a product development studio focused on mobile apps and software development for startups, not specifically focused on ML/AI consulting or fundamental AI research. They help with general product definition, design, and development rather than specializing in machine learning solutions or conducting pure AI research.",1,,1,,"Tapptitude is a software company that focuses on helping startup founders conceptualize, build, and grow digital products.","Tapptitude is a Product Studio that partners with funded startups and established brands to build interactive, mobile-first products that solve real needs and people love to use. It works with clients as product partners, supporting the journey. Startups and brands work with it to define products, design prototypes, develop MVPs, and then build and scale a successful product. Its process stands out through early focus on value and close partnerships.",,Manual Search + Network,https://www.crunchbase.com/organization/tapptitude,,"Android, Apps, Enterprise Software, iOS, Mobile Apps, Software","Cluj-napoca, Cluj, Romania",320111.0,"European Union (EU), Europe, Middle East, and Africa (EMEA)",day,,,,,For Profit,tapptitude,79,https://www.facebook.com/tapptitude,https://www.twitter.com/tapptitude,https://tapptitude.com,[⚠ Claude for Sheets™ RECALCULATING ⚠] =+40 743142383,contact@tapptitude.com,385183.0,USD,385183.0,1.0,0.0,,1232.0,7.0,Private,,,,,,,,,,,,,,,,101-250,1.0,Lucian Marius Cocan,"Apps, Mobile, Platforms, Software",Active,,,,,,,,,0.0,0.0,0.0,21,45,43.0,43.0,0.0,43.0,43.0,0.0,43.0,43.0,0.0,,,True,False,"Cluj-napoca, Cluj, Romania",45,Tapptitude,,2013-11-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.4453125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,1.0465116279069768,False,False,Romania,Eastern Europe,0.0,0.0
45,Netguru,"3.5 (Other.Strong fit)

Netguru appears to be a general software development and digital product consultancy that offers a wide range of services including consulting, design, and development. While they may offer ML services as part of their portfolio, their core business is broader technology consulting and implementation across various domains (apps, mobile, web development, etc.). There is no indication they specialize in ML consulting or conduct pure AI research, making category 3 (Other) the most appropriate with a strong confidence level.",1,,1,,"Netguru offers digital acceleration services - consulting, design, development - to well-founded startups and corporates.","Netguru is a consultancy, product design, and software development company founded in 2008. Netguru builds digital products that let people do things differently – offering consulting, tools and resources to companies of all shapes and sizes – to make beautifully designed digital products in a way that’s fast and fits their needs. Netguru has become one of the fastest growing companies in EU, recognized by the Financial Times, Deloitte, and Forbes. The company has completed more than 1000 projects, and has 900+ people on board working from all over the world. Since 2020 Netguru is a Certified B Corporation meeting the highest standards of f verified social and environmental performance, public transparency, and legal accountability. The company is committed to sustainability. Netguru cooperates primarily with companies from the UK, Germany, Switzerland, the United States as well as the United Arab Emirates. The company works with both the largest brands in the world, such as Volkswagen, IKEA and Keller Williams, as well as fast-growing startups in the financial (Solarisbank), education (Babbel) or even robotics (Temi) industries.",,Manual Search + Network,https://www.crunchbase.com/organization/netguru,,"Apps, Mobile, Product Design, Software, UX Design, Web Development","Poznan, Wielkopolskie, Poland",165653.0,"European Union (EU), Europe, Middle East, and Africa (EMEA)",year,,,,,For Profit,netguru,45,http://www.facebook.com/netguru,http://twitter.com/netguru,https://www.netguru.com,[⚠ Claude for Sheets™ RECALCULATING ⚠] =+48 884382983,hi@netguru.com,184034.0,USD,184034.0,6.0,0.0,214245.5,180265.0,11.0,Private,,,,,,,,,,,,,,,,501-1000,3.0,"Adam Zygadlewicz, Kuba Filipowski, Wiktor Schmidt","Apps, Design, Mobile, Software",Active,,,2.0,2.0,,,,2.0,0.0,0.0,0.0,0,43,380.0,380.0,0.0,380.0,380.0,0.0,379.0,379.0,0.0,,,True,False,"Poznan, Wielkopolskie, Poland",43,Netguru,,2008-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.5029296875,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,0.1131578947368421,True,True,Poland,Eastern Europe,0.0,0.0
2394,Objetiva Solução,"1.3 (category.score)

The company is primarily a software development and consulting firm that creates custom applications and offers SAP solutions. While they mention applying ""big data and machine learning in agribusiness"" as one aspect of their services, this appears to be just one component of their broader IT consulting and software development business. The machine learning element isn't their primary focus, making them a moderate fit (3) for the ML Consultancy category (1).",1,1.0,,,"Objetiva Solução creates custom applications for clients, offers SAP solutions like MaintenanceOne, DiamondOne, and AssociateOne.","Objetiva Solução is a company that specializes in creating custom applications for its clients. The company is a partner of SAP and offers solutions such as MaintenanceOne, DiamondOne, and AssociateOne. MaintenanceOne is a solution designed to control maintenance in a simple and effective way. DiamondOne is a system for production and is a solution for SAP Business One. AssociateOne is a system to manage associates and is a solution for associations. The company also applies big data and machine learning in agribusiness.",,crunchbase search,https://www.crunchbase.com/organization/objetiva-solução,,"Consulting, Information Technology, Software","Ipatinga, Minas Gerais, Brazil",1464341.0,Latin America,year,,,,,For Profit,objetivasolucao,2394,https://www.facebook.com/objetivasolucao,,https://www.objetivasolucao.com.br,55(31) 3821-9671,comercial@objetivasolucao.com.br,,,,,,,,10.0,Private,,,,,,,,,,,,,,,,11-50,,,"Information Technology, Professional Services, Software",Active,,,,,,,,,0.0,0.0,0.0,0,42,36.0,36.0,0.0,36.0,36.0,0.0,36.0,36.0,0.0,,,True,False,"Ipatinga, Minas Gerais, Brazil",42,Objetiva Solução,,2009-01-01 00:00:00,Unknown,Unknown,0.0,0.0,0.0,0.390625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499297160528535,1.1666666666666667,False,False,Brazil,South America,0.0,0.0
